product_id,page_id,helpful,not_helpful,wc,novote,frachelp,verified,review_bottomline,review_rating,price,name,category,review_comments,1. Distributive,2. Procedural,3.Interactional ,4. betrayal,5.material harm,6. emotional harm,7.involvement,8.think/feel,Blames the firm for the failure or dissatisfaction,Claims that the firm is in control of the problem alleviation,Makes negative inferences about the firm’s motives,Negative personality traits,Consensus in complaints,Consistent in complaints,13. Customer value,14. Accomodative response,15. Revenge behaviors,16. Exit behaviour,17. Call to action,18. Common identity,Functionality disappointment,Aesthetic disappointment,Pensive,Impressed,Frustrated ,Disappointed,Angry,Sleepy,Tired,Happy,Good,Discontent,Determined,Afraid ,Anxious,Calm,Relaxed,Content,Depressed,1 Bored,2 Annoyed,3 Enraged,4 Excited,5 Melancholic,6 Satisfied,7 Distressed,8 Uncomfortable,9 Worried,10 Amused,11 Apathetic,12Peacefull,13 Contemplative,14 Embarassed,15 Sad,16 Hopeful,17 Pleased,Tone,Number of exclamation marks,Use of emoticons,Use of abbreviations,Use of caps lock
29396952,86119,0,0,49,1,0,1,Yes,5,129.95,The Rugged All Weather Radio.,Home:Electronics:Portable Electronics:,"I gave this radio as a gift to my sister, who will use it, while gardening, on her golf cart.  She was thrilled with the ability to plug in her Ipod.  She also loved the fact that it was very sturdy and had such a great sound.  Thank you.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29444541,84964,0,0,10,1,0,1,Yes,4,79.95,The Hot/Cold Facial Sauna.,Home:Personal Care:Home Spa:,"It looks good, but I have not used it yet.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29504125,84991,0,0,7,1,0,1,Yes,5,29.95,The Smithsonian's History of America in 101 Obj,Home:Sports &amp; Leisure:Books &amp; Movies:,It's a bit on the bulky side,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
29505101,84649,0,0,38,1,0,1,Yes,4,29.95,The Remote Controlled Pool Lights.,Home:Sports &amp; Leisure:Pool &amp; Water:,"The lights are nice and bright and illuminate the pool nicely.  The quality of the remote has much to be desired, you have to be right on top of the light in order for the remote to work.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29566275,86371,13,3,36,0,0.8125,1,Yes,5,119.95,The Smartphone And Tablet Virtual Keyboard.,Home:Electronics:Computer Accessories:,This is a very good virtual keyboard. The projection is clear and types very accurately. Very pleased with my purchase. It was shipped loosely in the box - would have preferred it was packed a little snugger.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29637809,84880,1,0,26,0,1,1,Yes,5,29.95,The Lady's Packable Sun Visor.,Home:Apparel:Hats &amp; Gloves:,I have nothing negative to say about this product. Just love the way it rolls up and packs in your suitcase and regains it's shape immediately.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
29647923,84793,0,0,8,1,0,1,Yes,3,119.95,The Only Android And iPhone File Swapper.,Home:Electronics:iPod &amp; iPhone Accessories:,Cumbersome changing adapters to connect between various devices,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29673423,86479,0,0,3,1,0,1,Yes,5,89.95,The Replacement Foil And Blades for The Best Ge,Home:Personal Care:Men's Care:,HS:  Always Dependable.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29674536,86168,0,0,30,1,0,1,Yes,5,199.95,The Countertop Keg Chiller.,Home:Home Living:Kitchen &amp; Entertaining:,This beer cooling Keg holder is great for our home.  Being a cold beer lover this keeps small kegs of beer cold and is great for entertaining friends and family.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0
29754829,84601,0,0,40,1,0,1,Yes,5,99.95,The Waterproof Backup Battery.,Home:Electronics:iPod &amp; iPhone Accessories:,She used it on a class outing.  Recharged her iphone will playing.  One of the few kids that had a working phone when they got back late at night.  Everyone was using her iphone to call for a ride home.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29831225,84889,0,0,20,1,0,1,Yes,5,9.95,The Mountain Cedar Shoe Trees.,Home:Apparel:Accessories:,"These trees are great couldn't find any around here in the larger size, so I need to order some more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
29965338,12518,2,0,90,0,1,1,Yes,5,1300,The Live Video Camera Drone.,Home:Electronics:Gadgets:,"I have several helicopters, but this is more fun and far more easy to control.  Can also be used in some wind where as my helicopters have to sit on the ground.  I can take pictures of my kids on our Seadoos, swimming, being towed by our  boat, all from above which gives a totally different perspective.  I find the controls to be easy to use, it hovers be itself, and maybe most important the GPS brings it home if the connection gets broken or you go to far out.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
29970597,84064,0,0,14,1,0,1,Yes,4,24.95,The Award Winning Instant Teeth Whitening Pen.,Home:Personal Care:Home Spa:,Simple to use and effective. Makes teeth shiney. Great to carry on the go.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
30050094,84847,0,0,30,1,0,1,Yes,3,29.95,The Dog Treat Extending Chew Toy (Medium).,Home:Home Living:Pets:,"The product was just too large for my Jack Russell terrier (17 pounds).  I am saying ""Yes, I would recommend"" because it might be fine for medium to large dogs.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30115160,86116,0,0,76,1,0,1,Yes,4,99.95,The Active Sitting Office Chair.,Home:Home Living:Furniture:,I work 14 hours a day at this time of year. The chair has been comfortable overall.  I would highly recommend it.  I have had ball chairs before and this chair is much better.  The only real problem I had was that the lever to raise and lower the chair does not work.  The company said I could return it at no cost but I decided to try it at this height.  So far so good.,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30177092,84867,0,0,9,1,0,1,Yes,5,199.95,The Lightest Impervious Luggage.,Home:Travel:Luggage:,Very easy to travel with. Light weight. Rolls great.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
30195426,86131,0,0,73,1,0,1,Yes,4,79.95,The Only iPad Back Up Battery Lap Desk.,Home:Electronics:iPad Accessories:,"Love the product! My husband and myself use it where ever a table is needed.  Especially love that I can use it in the dark with the light that comes with the product, as well as charge my device at the same time as I am using it.  The battery life on this device is long-lasting as well and charges quickly.  My only gripe is the legs should have a locking mechanism.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
30259662,86346,1,0,16,0,1,1,Yes,5,19.95,The Driven Executive's Nap Tie.,Home:Apparel:Accessories:,"This is just the cutest gift and looks like a stylish, real tie someone would wear.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30313321,82285,6,0,32,0,1,0,Yes,4,299.95,The Foldaway Exercise Bicycle Desk.,Home:Personal Care:Exercise:,I find that you need to add a second set of holes in which to spread the feet to lower the step through and widen the gap between the desk and seat.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30372842,82661,5,2,17,0,0.7142853737,1,Yes,4,99.95,The Portable Smartphone Photo Printer.,Home:Electronics:Portable Electronics:,The pictures are very small. The font in the instructions is too small and hard to read.,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
30423129,84710,0,0,67,1,0,1,Yes,4,399.95,The Three Person Water Wheel.,Home:Sports &amp; Leisure:Pool &amp; Water:,"My family enjoyed using it the first day we received it. However, it deflated after a couple of hours of use.  I called customer service and they were very helpful.  They are sending me a replacement tomorrow with no cost to me.  They tell me there is a lifetime warranty on it.  We are glad to hear that and will continue to buy products from Hammacher Schlemmer.",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30485863,86261,0,0,11,1,0,1,Yes,4,19.95,The Gel Nail Polish Remover.,Home:Personal Care:Women's Care:,Now I don't go to the nail salon after a cruise.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30488376,84695,0,0,35,1,0,1,No,3,169.95,The Large View Telephone.,Home:Electronics:Telephone &amp; Accessories:,"I don't like that it makes a sound every time a feature is used, that so many lights come on when phone rings, cannot turn sound (ring tone)lower.  I am not pleased with it.",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0
30524688,82586,14,6,21,0,0.6999998093,1,Yes,4,149.95,The Ladys Knee Pain Reducing Dress Shoe.,Home:Apparel:Shoes:,"I have bad pain from knees and ankle.  So far, this is pretty good..   One of few shoes I can wear.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30548446,86175,8,0,18,0,1,1,No,3,199.95,The Portable Smart Television.,Home:Electronics:TV &amp; Video:,TV reception is not good unless your in a strong signal area. Somewhat short battery life per charge.,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
30839762,84946,0,1,16,0,0,1,Yes,5,59.95,The Authentic NYC Token Money Clip.,Home:Apparel:Wallets:,best pocket money clip i have ever used ... and i have gone thru quite a few!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
31140782,86867,0,0,13,1,0,1,Yes,5,69.95,The Carbon Fiber Credit Card Wallet.,Home:Apparel:Wallets:,"In this day of credit card theft, this item is an absolute must.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31142467,86493,0,0,21,1,0,1,Yes,5,19.95,The Customizable Personality Bot.,Home:Toys &amp; Games:Teens &amp; Tweens:,Easy to get started with.  Even with a difference in age of two years they had so much fun with these.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31154017,86195,0,0,6,1,0,1,Yes,4,149.95,The Gentleman's Plantar Fasciitis Leathers.,Home:Apparel:Shoes:,Item is well msde and attractive.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31154773,86660,0,0,21,1,0,1,Yes,5,49.95,The Perfect Cheesecake Pan.,Home:Home Living:Kitchen &amp; Entertaining:,Bought as a present and was told it's amazing  My cousin is lifelong baker so proof is in the pudding lol,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
31190094,86530,0,0,93,1,0,1,Yes,5,49.95,Back and Shoulder Wrap for the Professional Tra,Home:Personal Care:Pain Relief:,I use the back and shoulder wrap nearly every morning before I leave for work and after playing sports as needed.  It fits securely and I can go about my routine with fairly good freedom of movement. The ice packs included with the wrap are generous in size so I often use my own smaller ice packs for concentrated icing. The compression wrap is very well made and has a long Velcro area to fit different size people. It would be ideal to have a smaller size option overall because the distance betwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31198646,84616,0,4,2,0,0,1,Yes,5,299.95,The Gomboc.,Home:Home Living:Home Decorating:,Love it,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31234780,86223,0,0,55,1,0,1,,4,49.95,The Tightrope Walking Gyrobot Kit.,Home:Toys &amp; Games:Robots:,"If you're giving this as a gift, be sure to include 2 AAA batteries and a small screwdriver. Otherwise the recipient will have to get these things themselves before  they're able to use the gyroscope, which is used for each design. And, of course, you need a small Phillips screwdriver to access the battery compartment.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31234962,86227,0,0,22,1,0,1,Yes,4,99.95,The Musical Whirlygig.,Home:Holiday:Indoor Decorations:,I use the Musical Whirlygig to entertain guests that come to visit at my home. The music and lights are very entertaining.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
31265107,83813,0,0,14,1,0,1,Yes,5,19.95,Micromineral Elbow Rollers for the Powered Pumi,Home:Personal Care:Home Spa:,This is a great product. My feet are as smooth as a baby's bottom!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
31265696,86681,0,0,93,1,0,1,Yes,5,149.95,The All Season Reversible Cotton/Wool Mattress,Home:Home Living:Bed &amp; Bath:,"Put this pad on our new king size latex mattress.  The latex mattress felt a bit too firm by itself but adding this mattress pad made all the difference, the comfort was wonderful.  The pad is soft, fits our mattress perfectly, and is easy to wash. The pad is nice and warm.  We are using it with the fluffy side up as it is November.   The bottom sheet slips a little (on the fluffy side)  which really is no big deal.  I purchased this pad from Hammacher Schlemmer because their products and custom",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31268170,86428,4,0,12,0,1,1,Yes,5,149.95,The Best Countertop Wine Refrigerator.,Home:Home Living:Kitchen &amp; Entertaining:,I bought two a month ago.  So far they are performing well.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31268605,86804,3,0,21,0,1,1,,5,39.95,The Shower Foot Scrubber.,Home:Personal Care:Home Spa:,"My husband and I love this, it is the third one we have had.  This particular is by far the best.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
31279001,86379,5,0,15,0,1,1,Yes,5,199.95,The Typo Preventing Electronic Typewriter.,Home:Electronics:Portable Electronics:,"nice to have when someone else needs the computer. Good quality, runs like a charm.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
31353457,86566,0,0,4,1,0,1,Yes,5,149.95,The Only Three Zone Heated Base Layer Top.,Home:Apparel:Shirts &amp; Sweaters:,Plan on ordering more!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31364851,86797,3,1,13,0,0.75,1,Yes,5,199.95,The Shot Improving Basketball.,Home:Sports &amp; Leisure:Sports:,purchased for grandchildren; each is using theirs and hopefully will enhance their playing.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31390122,83882,0,0,13,1,0,1,Yes,5,9.95,Remote Control For The Most Realistic Flameless,Home:Home Living:Home Decorating:,All Candles On or off with 1 click.  No need to move candles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31398321,86329,1,0,38,0,1,1,Yes,5,199.95,The 6' Prelit Christmas Queen's Guard.,Home:Holiday:Outdoor Decorations:,"The light on the prelit solider should be power by electrical power. The lights goes out all by themselves as though they are on a timer. Overall, I like the product and I rate it a 5 star.",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31405427,86798,2,1,33,0,0.6666665077,1,Yes,4,129.95,The Award Winning Arch Lamp.,Home:Home Living:Lighting:,I use this lamp at my bedside table. It is great sleek modern design. My kids love to play with the lamp. can be dimmed to use as a nightlight also. Great buy !!!!!!!!!!!!!!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0,0
31405548,86654,1,0,9,0,1,1,No,1,59.95,The Arthritis Pain Relieving Mitts and Booties.,Home:Personal Care:Pain Relief:,Product hard to use and did not reduce pain,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0
31406048,86633,0,0,51,1,0,1,Yes,5,34.95,The Comprehensive National Geographic Magazine,Home:Sports &amp; Leisure:Books &amp; Movies:,"Started reading bound copies during 10th grade study period.  Subscribed for years and saved many copies that took up lots of space, now cleared.  Now I can browes and re-read things like the article on the construction of New Byrd Station in Antarctica (my brother was OIC for the project)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31407223,86236,0,0,37,1,0,1,Yes,5,99.95,The Award Winning Illuminated Learning Blocks.,Home:Toys &amp; Games:Infants &amp; Toddlers:,I bought this as a Christmas present for my grand daughter and I know that she will love it. The fact that the blocks light up will keep her accupied with the product for years to come.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31459246,86680,0,0,91,1,0,1,Yes,5,129.95,The All Season Reversible Cotton/Wool Mattress,Home:Home Living:Bed &amp; Bath:,Quality construction and nice thick wool. Fits our queen mattress perfectly. Very cozy and snuggly under our flannel sheets. I researched at length and found this offering at HS to be a great purchase for the cost. The fact that it is reversible is a terrific feature and the cotton side is soft and obviously made of quality cotton. Also this item is machine washable which is a tremendous plus. We have another which is almost exactly the same and have had it for years. Wears well over time and do,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
31583628,86332,1,0,7,0,1,1,Yes,5,349.95,The Glittering Frosted Tipped Conifer.,Home:Holiday:Christmas Trees:,Easy to assemble.  Full with enough lights,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31607864,86572,0,0,25,1,0,1,Yes,5,17.95,The National Geographic Curious Photographs.,Home:Sports &amp; Leisure:Books &amp; Movies:,"I got this present for my son, he loves unique and interesting historical items.  This was a good compilation of unique looks at different events.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31619482,87060,0,0,9,1,0,1,Yes,4,129.95,The Illuminated Ford Mustang Christmas Tree.,Home:Holiday:Indoor Decorations:,"My BF Has a Mustang, so loves the tree..",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
31648967,86436,1,0,89,0,1,1,Yes,5,149.95,The Superior Children's Tablet.,Home:Toys &amp; Games:Award Winning Toys:,"We bought our 2 year old granddaughter the Children's Tablet for her second birthday and showed her the basics of the tablet including how to navigate through it. We were amazed at how quickly she mastered the tablet and could play with it on her own. Now, she prefers her tablet over everything else at her disposal. She loves the interactive programs, and we love the ease of use, the variety of programs, the languages, the bright colors, the clear voices, and the hours of enjoyment the tablet pr",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
31673679,86542,0,0,29,1,0,1,Yes,5,14.95,Additional Plastic for the 3D Printing Pen.,Home:Electronics:Gadgets:,"Bought grandson the 3D pen last year for Christmas, he loved it. Suggested this year to me that he needed more refill plastic. Best gift I ever bought him.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
31700704,86477,0,0,63,1,0,1,Yes,5,149.95,The Drawing Room Scrabble Game.,Home:Sports &amp; Leisure:Games:,"This is a very nice Scrabble game.  It is beautiful and seems to be well made.  The score pad would be better if it had a copy of the game board on the reverse side so positions of letters could also be recorded.  Also, the rotating top is nice but, when it clicks into position, letters at the corners tend to get displaced.",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31707439,86722,0,0,47,1,0,1,Yes,5,99.95,The Italian Hand Blown Glass Christmas Tree.,Home:Holiday:Indoor Decorations:,"Beautiful piece of hand blown glass. It was in perfect condition when I received it, not a chip on it.  The colors of the christmas balls are vivid and vibrant.  This is an elegant piece of decor and I am so happy that I purchased this tree!!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
